timestamp_ms,moduleID,motorID,currentSpeed,targetSpeed,PIDOutput,POutput,IOutput,DOutput
timestamp_ms,moduleID,motorID,currentSpeed,targetSpeed,PIDOutput,POutput,IOutput,DOutput
1748615903366,MOD1,15010,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903367,MOD1,15011,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903380,MOD1,15021,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903381,MOD1,15022,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903389,MOD1,15032,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903389,MOD1,15033,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903399,MOD1,15043,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903400,MOD1,15044,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903411,MOD1,15054,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903412,MOD1,15055,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903421,MOD1,15065,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903422,MOD1,15066,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903432,MOD1,15076,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903433,MOD1,15077,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903445,MOD1,15087,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903446,MOD1,15088,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903455,MOD1,15098,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903456,MOD1,15099,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903466,MOD1,15109,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903467,MOD1,15110,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903476,MOD1,15120,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903481,MOD1,15121,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903488,MOD1,15131,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903488,MOD1,15132,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903503,MOD1,15142,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903503,MOD1,15143,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903510,MOD1,15153,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903510,MOD1,15154,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903524,MOD1,15164,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903525,MOD1,15165,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903532,MOD1,15175,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903533,MOD1,15176,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903543,MOD1,15186,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903546,MOD1,15187,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903554,MOD1,15197,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903554,MOD1,15198,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903565,MOD1,15208,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903565,MOD1,15209,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903583,MOD1,15219,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903583,MOD1,15220,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903587,MOD1,15230,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903587,MOD1,15231,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903597,MOD1,15241,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903598,MOD1,15242,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903608,MOD1,15252,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903609,MOD1,15253,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903619,MOD1,15263,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903620,MOD1,15264,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903631,MOD1,15274,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903631,MOD1,15275,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903642,MOD1,15285,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903642,MOD1,15286,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903653,MOD1,15296,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903653,MOD1,15297,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903664,MOD1,15307,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903664,MOD1,15308,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903676,MOD1,15318,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903678,MOD1,15319,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903689,MOD1,15329,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903690,MOD1,15330,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903697,MOD1,15340,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903697,MOD1,15341,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903711,MOD1,15351,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903711,MOD1,15352,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903719,MOD1,15362,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903719,MOD1,15363,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903729,MOD1,15373,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903732,MOD1,15374,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903742,MOD1,15384,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903742,MOD1,15385,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903752,MOD1,15395,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903753,MOD1,15396,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903763,MOD1,15406,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903763,MOD1,15407,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903774,MOD1,15417,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903775,MOD1,15418,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903792,MOD1,15428,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903792,MOD1,15429,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903797,MOD1,15439,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903797,MOD1,15440,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903807,MOD1,15450,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903807,MOD1,15451,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903818,MOD1,15461,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903819,MOD1,15462,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903829,MOD1,15472,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903830,MOD1,15473,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903840,MOD1,15483,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903840,MOD1,15484,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903853,MOD1,15494,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903853,MOD1,15495,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903861,MOD1,15505,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903862,MOD1,15506,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903873,MOD1,15516,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903873,MOD1,15517,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903884,MOD1,15527,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903885,MOD1,15528,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903894,MOD1,15538,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903896,MOD1,15539,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903906,MOD1,15549,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903906,MOD1,15550,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903916,MOD1,15560,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903917,MOD1,15561,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903928,MOD1,15571,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903929,MOD1,15572,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903939,MOD1,15582,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903940,MOD1,15583,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903950,MOD1,15593,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903951,MOD1,15594,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903961,MOD1,15604,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903962,MOD1,15605,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903972,MOD1,15615,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903973,MOD1,15616,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903983,MOD1,15626,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903984,MOD1,15627,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615903994,MOD1,15637,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615903995,MOD1,15638,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904005,MOD1,15648,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904006,MOD1,15649,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904016,MOD1,15659,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904017,MOD1,15660,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904027,MOD1,15670,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904028,MOD1,15671,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904039,MOD1,15681,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904040,MOD1,15682,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904049,MOD1,15692,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904049,MOD1,15693,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904060,MOD1,15703,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904060,MOD1,15704,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904071,MOD1,15714,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904071,MOD1,15715,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904082,MOD1,15725,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904083,MOD1,15726,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904095,MOD1,15736,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904096,MOD1,15737,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904104,MOD1,15747,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904104,MOD1,15748,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904115,MOD1,15758,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904117,MOD1,15759,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904126,MOD1,15769,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904127,MOD1,15770,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904137,MOD1,15780,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904138,MOD1,15781,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904148,MOD1,15791,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904148,MOD1,15792,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904161,MOD1,15802,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904161,MOD1,15803,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904170,MOD1,15813,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904171,MOD1,15814,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904186,MOD1,15824,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904186,MOD1,15825,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904192,MOD1,15835,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904192,MOD1,15836,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904203,MOD1,15846,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904203,MOD1,15847,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904219,MOD1,15857,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904220,MOD1,15858,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904225,MOD1,15868,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904225,MOD1,15869,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904236,MOD1,15879,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904237,MOD1,15880,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904252,MOD1,15890,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904252,MOD1,15891,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904258,MOD1,15901,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904259,MOD1,15902,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904269,MOD1,15912,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904270,MOD1,15913,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904280,MOD1,15923,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904280,MOD1,15924,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904291,MOD1,15934,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904291,MOD1,15935,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904301,MOD1,15945,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904303,MOD1,15946,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904313,MOD1,15956,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904314,MOD1,15957,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904326,MOD1,15967,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904326,MOD1,15968,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904335,MOD1,15978,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904335,MOD1,15979,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904347,MOD1,15989,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904347,MOD1,15990,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904358,MOD1,16000,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904358,MOD1,16001,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904367,MOD1,16011,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904368,MOD1,16012,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904380,MOD1,16022,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904380,MOD1,16023,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904390,MOD1,16033,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904390,MOD1,16034,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904402,MOD1,16044,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904402,MOD1,16045,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904412,MOD1,16055,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904413,MOD1,16056,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904423,MOD1,16066,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904423,MOD1,16067,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904434,MOD1,16077,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904435,MOD1,16078,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904445,MOD1,16088,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904446,MOD1,16089,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904456,MOD1,16099,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904457,MOD1,16100,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904468,MOD1,16110,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904468,MOD1,16111,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904478,MOD1,16121,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904478,MOD1,16122,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904489,MOD1,16132,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904489,MOD1,16133,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904500,MOD1,16143,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904504,MOD1,16144,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904511,MOD1,16154,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904511,MOD1,16155,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904524,MOD1,16165,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904524,MOD1,16166,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904533,MOD1,16176,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904534,MOD1,16177,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904544,MOD1,16187,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904544,MOD1,16188,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904555,MOD1,16198,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904555,MOD1,16199,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904566,MOD1,16209,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904566,MOD1,16210,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904577,MOD1,16220,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904578,MOD1,16221,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904588,MOD1,16231,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904588,MOD1,16232,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904599,MOD1,16242,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904599,MOD1,16243,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904613,MOD1,16253,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904613,MOD1,16254,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904621,MOD1,16264,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904622,MOD1,16265,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904632,MOD1,16275,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904632,MOD1,16276,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904674,MOD1,16286,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904675,MOD1,16287,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904676,MOD1,16297,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904676,MOD1,16298,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904676,MOD1,16308,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904676,MOD1,16309,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904676,MOD1,16319,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904678,MOD1,16320,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904687,MOD1,16330,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904690,MOD1,16331,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904698,MOD1,16341,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904698,MOD1,16342,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904730,MOD1,16352,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904730,MOD1,16353,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904732,MOD1,16363,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904733,MOD1,16364,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904733,MOD1,16374,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904735,MOD1,16375,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904742,MOD1,16385,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904743,MOD1,16386,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904753,MOD1,16396,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904753,MOD1,16397,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904796,MOD1,16407,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904797,MOD1,16408,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904797,MOD1,16418,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904798,MOD1,16419,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904798,MOD1,16429,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904798,MOD1,16430,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904798,MOD1,16440,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904798,MOD1,16441,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904811,MOD1,16451,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904811,MOD1,16452,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904819,MOD1,16462,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904820,MOD1,16463,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904830,MOD1,16473,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904830,MOD1,16474,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904840,MOD1,16484,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904841,MOD1,16485,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904852,MOD1,16495,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904852,MOD1,16496,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904867,MOD1,16506,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904868,MOD1,16507,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904873,MOD1,16517,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904874,MOD1,16518,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904885,MOD1,16528,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904886,MOD1,16529,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904896,MOD1,16539,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904896,MOD1,16540,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904906,MOD1,16550,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904907,MOD1,16551,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904918,MOD1,16561,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904918,MOD1,16562,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904928,MOD1,16572,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904929,MOD1,16573,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904940,MOD1,16583,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904940,MOD1,16584,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904951,MOD1,16594,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904952,MOD1,16595,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904962,MOD1,16605,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904963,MOD1,16606,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904973,MOD1,16616,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904973,MOD1,16617,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904983,MOD1,16627,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904984,MOD1,16628,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615904995,MOD1,16638,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615904995,MOD1,16639,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905006,MOD1,16649,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905006,MOD1,16650,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905017,MOD1,16660,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905018,MOD1,16661,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905028,MOD1,16671,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905028,MOD1,16672,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905038,MOD1,16682,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905039,MOD1,16683,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905049,MOD1,16693,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905050,MOD1,16694,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905060,MOD1,16704,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905061,MOD1,16705,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905071,MOD1,16715,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905072,MOD1,16716,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905082,MOD1,16726,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905083,MOD1,16727,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905094,MOD1,16737,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905094,MOD1,16738,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905104,MOD1,16748,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905105,MOD1,16749,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905118,MOD1,16759,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905118,MOD1,16760,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905127,MOD1,16770,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905128,MOD1,16771,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905139,MOD1,16781,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905139,MOD1,16782,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905150,MOD1,16792,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905150,MOD1,16793,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905160,MOD1,16803,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905160,MOD1,16804,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905171,MOD1,16814,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905172,MOD1,16815,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905183,MOD1,16825,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905184,MOD1,16826,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905193,MOD1,16836,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905195,MOD1,16837,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905206,MOD1,16847,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905206,MOD1,16848,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905214,MOD1,16858,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905216,MOD1,16859,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905230,MOD1,16869,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905230,MOD1,16870,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905236,MOD1,16880,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905237,MOD1,16881,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905250,MOD1,16891,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905250,MOD1,16892,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905259,MOD1,16902,10,0.00,0.00,0.00,0.00,0.00,0.00
1748615905259,MOD1,16903,12,0.00,0.00,0.00,0.00,0.00,0.00
1748615905269,MOD1,16913,10,0.00,0.00,0.00,0.00,0.00,0.00
